filename,fog,glare,road,traffic,weather,scene,timeofday
cbe73da0-11c8b8bb.jpg,0,0,0,1,0,2,0
cbe73da0-461983da.jpg,0,0,0,1,0,1,1
cbe7477d-e5bf341e.jpg,0,1,0,1,0,2,2
cbe7b91f-df03c989.jpg,0,0,0,1,0,2,2
cbe7b91f-fd443161.jpg,0,0,0,1,0,1,2
cbe8b297-48e4c903.jpg,0,0,0,1,1,2,1
cbe8cc9b-a5f6ec17.jpg,0,0,0,1,0,2,1
cbe92e30-aabe2055.jpg,0,0,0,1,1,1,0
cbe92e30-aeb0f552.jpg,0,0,0,1,1,1,1
cbea6bbf-0cbcfd64.jpg,0,0,0,1,5,2,1
cbed3fd1-314723c8.jpg,0,1,0,1,0,2,2
cbedb6a7-449bf85d.jpg,0,0,0,1,0,1,1
cbee1f79-b5b7cfb8.jpg,0,1,0,1,0,2,1
cbee3cf3-347250e8.jpg,0,0,0,1,0,2,2
cbee9a97-482294d7.jpg,0,0,0,1,0,2,1
cbf0f27b-61947a8c.jpg,1,1,1,1,4,2,2
cbf16d34-693e440c.jpg,0,0,1,1,3,2,1
cbf1c1b8-90222583.jpg,0,1,1,1,3,1,0
cbf2d780-06947287.jpg,0,0,0,1,2,2,1
cbf2d780-1c82b953.jpg,0,0,0,1,2,1,0
cbf2d780-2cc23940.jpg,0,0,0,1,0,2,1
cbf2d780-372a5267.jpg,0,0,0,1,0,2,1
cbf2d780-5f5946f8.jpg,0,0,0,1,0,2,1
cbf2d780-a086e582.jpg,0,0,0,1,2,2,1
cbf2d780-a6d78b98.jpg,0,0,0,1,0,0,1
cbf622f5-06c371dd.jpg,0,0,0,1,1,2,1
cbf622f5-48bf3236.jpg,0,0,0,1,5,1,1
cbf622f5-925372ec.jpg,0,0,0,1,1,2,1
cbf622f5-96a1e93f.jpg,0,0,0,1,1,2,1
cbf622f5-a1b27f78.jpg,0,0,0,1,5,2,1
cbf622f5-da7369bc.jpg,0,0,0,1,0,2,1
cbf68658-8001f6d9.jpg,0,0,0,1,2,2,1
cbf84011-2b35cf8b.jpg,0,0,0,1,5,2,1
cbf97c6e-e7ccab29.jpg,0,0,0,1,0,2,1
cbfa24be-e8f8ce38.jpg,0,0,0,1,2,1,1
cbfc4658-50b26510.jpg,0,0,0,1,0,0,2
cbfc4658-7e8729f0.jpg,0,0,1,1,0,2,2
cbfc4658-8a2b148f.jpg,0,0,1,1,2,2,1
cbfc4658-93e25fbf.jpg,0,0,0,1,2,2,1
cbfce968-1a476840.jpg,0,1,0,1,5,2,1
cbfd3c55-9e5eab86.jpg,0,0,0,1,0,1,2
cc00fe72-1938bf2e.jpg,0,0,0,1,5,2,1
cc062302-09d7906d.jpg,0,0,0,1,0,2,2
cc062302-b944ef68.jpg,0,0,0,1,0,2,1
cc062302-f0e81d2a.jpg,0,0,0,1,0,2,2
cc0635d6-45630353.jpg,0,0,0,1,0,2,2
cc090db9-d319cbb3.jpg,0,0,0,1,0,1,1
cc09dc1a-d106929d.jpg,0,1,0,1,5,1,1
cc0bba5a-303ff57b.jpg,0,0,0,0,0,0,1
cc0be15b-b599ce4f.jpg,0,0,0,1,2,2,1
cc0be15b-b68b23c2.jpg,0,0,0,1,2,0,1
cc0d756e-1e5c9739.jpg,0,1,0,1,5,2,1
cc0e38f5-72db5b25.jpg,0,0,0,1,5,2,1
cc0e3c45-23803f57.jpg,0,1,0,2,5,2,1
cc0e3c45-5fb0e452.jpg,0,0,0,1,0,2,2
cc0e3c45-72198e25.jpg,0,0,0,1,1,1,1
cc0e3c45-8d7ad764.jpg,0,0,0,1,2,1,0
cc0e87d8-915720ff.jpg,0,0,0,1,0,1,2
cc0f4fd6-3ca94fe9.jpg,0,0,0,1,0,1,2
cc0ffeed-291914b0.jpg,0,0,0,1,4,2,1
cc0ffeed-4110e03a.jpg,0,0,0,1,0,0,1
cc10f864-08d74bc0.jpg,0,0,0,1,0,1,2
cc112114-4137cd19.jpg,0,0,0,1,0,1,2
cc115808-d5ba85e8.jpg,0,0,0,1,0,1,2
cc128cf6-6cf3c17c.jpg,0,0,0,1,3,1,2
cc128cf6-75b8eb97.jpg,0,0,1,1,3,1,2
cc12c648-50282a58.jpg,0,0,0,1,4,2,2
cc12dd7f-15268c57.jpg,0,0,0,0,0,0,0
cc143f30-8124f9ce.jpg,0,0,0,1,0,2,1
cc143f30-b3d2cf65.jpg,0,0,0,1,0,2,1
cc14b1c2-30c89f92.jpg,0,0,0,1,5,2,2
cc14b1c2-6748454d.jpg,0,0,0,0,5,0,1
cc154f56-27f7d6f2.jpg,0,0,0,1,0,1,2
cc1581ef-0d797091.jpg,0,0,0,1,1,3,1
cc1581ef-20c07d11.jpg,0,0,0,1,5,0,1
cc162a30-0c73ff6a.jpg,0,0,0,1,0,0,1
cc1675ce-5a4d7295.jpg,0,0,1,1,3,1,1
cc17fb55-0d4b4694.jpg,0,0,0,1,0,2,1
cc188009-c910d3c1.jpg,0,1,1,1,2,2,0
cc1905aa-cae4a558.jpg,0,0,0,1,5,2,1
cc1c40bb-d0ce34c5.jpg,0,0,0,1,4,2,1
cc1cdb32-25fde05a.jpg,0,0,1,1,5,2,1
cc1d043b-9c028836.jpg,0,0,0,1,1,2,0
cc1d3666-fe5994ae.jpg,0,0,0,1,0,1,2
cc1e3ecf-ac0094c9.jpg,0,1,0,1,0,2,2
cc1ea55c-ae732ba3.jpg,0,1,0,1,0,0,2
cc1ea55c-e6f17aa6.jpg,0,0,0,1,0,2,2
cc1ea55c-f6bbdc7c.jpg,0,0,0,1,0,2,2
cc1faca6-8edbad92.jpg,0,1,0,1,0,1,2
cc1faca6-f737ad12.jpg,0,0,0,1,5,2,0
cc21dbd8-bdc6e678.jpg,0,0,1,1,0,2,1
cc223b4a-106da3a1.jpg,0,0,0,1,2,2,1
cc223b4a-5c5245c4.jpg,0,0,0,1,5,2,1
cc223b4a-cef96d47.jpg,0,0,0,1,5,2,1
cc236fd9-90d374e4.jpg,0,0,0,1,0,1,2
cc236fd9-9f8f27dd.jpg,0,0,1,1,0,1,2
cc2393fc-b35cf107.jpg,0,0,0,1,0,2,1
cc24636f-32057058.jpg,0,0,0,1,0,2,1
cc24b908-463a7f6f.jpg,0,0,1,1,0,0,2
cc24b908-5ec35400.jpg,0,0,0,1,0,2,2
cc24b908-71ca827f.jpg,0,0,1,1,0,0,2
cc24b908-818acd24.jpg,0,1,0,1,0,2,2
cc24b908-85865c46.jpg,0,0,0,1,0,0,2
cc24b908-8858731d.jpg,0,1,1,1,3,1,2
cc24b908-8b85acdc.jpg,0,0,0,1,0,2,2
cc24b908-97885fbf.jpg,0,0,0,1,0,0,2
cc24b908-a7e58e8e.jpg,0,0,0,1,0,2,2
cc24b908-e4aab9d5.jpg,0,0,0,1,0,1,2
cc24b908-eb6a3282.jpg,0,1,1,1,3,0,2
cc24b908-ec720dca.jpg,0,0,0,1,0,0,2
cc24b908-eee7dda1.jpg,0,0,0,1,0,0,2
cc250c68-3000506f.jpg,0,1,2,1,4,0,2
cc262c76-11c3c6b4.jpg,0,0,0,1,0,2,2
cc26dee3-78664fbd.jpg,0,1,0,1,5,2,1
cc26dee3-c063b9cc.jpg,0,0,0,1,0,2,1
cc272644-ec36abae.jpg,0,0,0,1,0,2,1
cc27a12a-28769998.jpg,0,0,0,1,0,1,1
cc27a12a-692adf76.jpg,0,0,0,1,0,1,1
cc27db0f-c30bd65c.jpg,0,0,0,1,1,0,1
cc289a8f-2bfa8b70.jpg,0,1,0,1,0,2,0
cc29749e-c7e0930f.jpg,0,0,2,1,4,2,2
cc2d6685-7648e9cc.jpg,0,0,1,1,2,2,1
cc2e048a-f0318ec1.jpg,0,0,0,1,0,2,2
cc2f3c35-9366a951.jpg,0,0,0,1,0,2,2
cc2f94ff-d9c0355d.jpg,0,0,0,1,2,2,1
cc2fa3e3-3109e987.jpg,0,0,0,1,0,0,1
cc2fa3e3-f8d2cf56.jpg,0,0,0,1,0,2,1
cc2faec4-66fb5691.jpg,0,1,0,1,1,2,0
cc2faec4-75465a1c.jpg,0,1,0,2,0,1,0
cc2fed05-213cc601.jpg,0,1,0,1,0,2,2
cc2fed05-dc603679.jpg,0,0,0,1,4,2,2
cc30362b-8893afcc.jpg,0,0,0,1,2,2,1
cc30362b-cac19bd9.jpg,0,0,1,1,5,2,1
cc3294d1-348ad004.jpg,0,0,0,1,5,2,1
cc3294d1-94693662.jpg,0,1,0,1,5,1,1
cc32aa15-894fde3b.jpg,0,0,0,1,0,2,2
cc32aa15-c9fc611a.jpg,0,0,0,1,0,2,2
cc331f16-32f04288.jpg,0,0,0,1,2,2,1
cc331f16-9d87594e.jpg,0,0,0,1,2,2,1
cc33fde0-04ef8142.jpg,0,0,0,1,0,2,2
cc33fde0-093a1899.jpg,0,0,0,0,0,2,2
cc33fde0-23ac8ded.jpg,0,0,0,1,0,1,2
cc33fde0-38caf4b9.jpg,0,0,0,1,0,2,2
cc33fde0-be19b701.jpg,0,0,0,1,0,2,2
cc33fde0-d9ec566f.jpg,0,0,0,1,2,1,1
cc33fde0-ffa8ba7d.jpg,0,0,0,1,0,1,2
cc34a2b1-2a2d4b50.jpg,0,0,0,1,0,1,2
cc34a2b1-cf58e5ad.jpg,0,0,1,1,0,1,2
cc34dfb8-99a9b9c4.jpg,0,0,0,1,0,2,2
cc350056-47e6f468.jpg,0,1,1,1,0,2,2
cc388c9e-2a036fae.jpg,0,0,0,1,0,2,2
cc388c9e-b41eace6.jpg,0,1,0,1,0,2,2
cc3bae6a-e9585ae9.jpg,0,0,2,1,4,0,1
cc3bb4ea-1a99981a.jpg,0,0,0,0,0,0,2
cc3bb4ea-1cb8b75a.jpg,0,0,0,1,4,2,2
cc3bb4ea-35dcc154.jpg,0,0,0,1,0,2,2
cc3bb4ea-7a91107d.jpg,0,0,0,1,0,2,2
cc3bb4ea-ae675052.jpg,0,0,0,1,0,2,2
cc3bb4ea-ba787cf3.jpg,0,0,0,0,0,1,2
cc3bb4ea-e408aeea.jpg,0,0,1,2,4,2,2
cc3d6fb3-431c8af3.jpg,0,0,0,1,5,2,1
cc3d9a74-332c6b55.jpg,0,0,0,1,0,1,1
cc3d9a74-642b38ec.jpg,0,0,0,1,0,2,1
cc3d9a74-a83db7f7.jpg,0,0,0,1,0,2,1
cc3f1794-11266fc3.jpg,1,0,0,0,2,3,1
cc3f1794-19c031cb.jpg,0,0,0,1,2,2,1
cc3f1794-4ce46eed.jpg,1,0,1,1,2,2,1
cc3f1794-4ec2fd26.jpg,0,0,1,1,5,2,1
cc3f1794-c8f74860.jpg,0,0,1,1,5,2,1
cc3f1794-f4868199.jpg,0,0,0,1,5,2,1
cc420104-c11e86c8.jpg,0,0,0,2,0,2,2
cc420b48-05897b20.jpg,0,1,1,1,0,2,2
cc420b48-2516d9c7.jpg,0,0,0,1,0,2,2
cc420b48-6d2c57c9.jpg,0,0,0,1,0,0,2
cc420b48-783d8d83.jpg,0,0,0,1,0,0,0
cc420b48-a89b074c.jpg,0,0,0,1,0,2,2
cc420b48-cefb43bf.jpg,0,0,0,1,0,1,2
cc4212b2-89e9a9c9.jpg,0,0,0,1,0,2,2
cc4748fc-9fc4a6b4.jpg,0,0,0,1,0,1,1
cc4754c0-a8e8b745.jpg,0,0,0,1,1,2,1
cc479b69-37d1a516.jpg,0,0,0,1,0,2,1
cc47d208-fd47ee1b.jpg,0,0,0,1,0,2,1
cc48d81f-f56870dd.jpg,0,0,1,1,3,2,1
cc4b4f0d-52b86754.jpg,0,0,0,1,0,1,2
cc4b4f0d-c99a86eb.jpg,0,0,0,1,0,2,2
cc4be2ad-aeba6b9a.jpg,0,0,0,1,0,2,0
cc4be2ad-d203081d.jpg,0,0,0,1,0,2,0
cc4be2ad-e9088c2f.jpg,0,0,0,1,5,0,1
cc4d418c-6070d7f8.jpg,0,0,0,1,0,2,1
cc4d418c-d4f1e754.jpg,0,0,0,1,0,1,1
cc4d46b3-254c45bb.jpg,0,0,0,1,0,2,1
cc4d46b3-c3fd6c9a.jpg,0,0,0,1,0,1,1
cc4dbb2d-b515e77d.jpg,0,0,0,1,1,1,1
cc4f1367-2282746e.jpg,0,0,0,1,0,1,2
cc4f30bc-03fb64ac.jpg,0,0,1,1,3,2,2
cc4f41af-2a4b5403.jpg,0,0,0,1,0,1,2
cc4f9db8-0a70a66e.jpg,0,0,0,1,0,2,2
cc524f08-88e99cc8.jpg,0,0,0,1,1,2,1
cc524f08-981f4d50.jpg,0,0,0,1,1,1,1
cc53563d-e7bf8bbb.jpg,0,0,0,1,0,2,1
cc538879-a465ada4.jpg,0,0,1,1,3,1,2
cc538879-d348877a.jpg,0,1,1,1,3,2,2
cc54e2ee-61c5c680.jpg,0,0,0,1,0,2,2
cc54e2ee-7b38aef6.jpg,0,0,1,0,0,1,2
cc54e2ee-c9c737b5.jpg,0,0,0,1,0,0,2
cc54e2ee-feffc8ee.jpg,0,1,1,1,0,2,2
cc55cc0b-e3bd032c.jpg,0,0,0,1,0,2,1
cc564bbe-444390ff.jpg,1,0,0,1,0,1,2
cc564bbe-6ceefab5.jpg,0,0,0,1,0,1,2
cc569fa0-5fa15756.jpg,0,1,1,1,0,2,2
cc57b79e-613f2fab.jpg,0,0,1,1,2,2,1
cc5826db-6cae4d5a.jpg,0,0,0,1,2,1,0
cc5826db-ea40cd3a.jpg,0,0,0,1,2,0,1
cc58b45f-04590ff8.jpg,0,0,0,1,0,1,1
cc58cb36-add14e69.jpg,0,0,0,1,2,1,1
cc596e29-57af6633.jpg,0,0,0,1,5,2,0
cc599c2f-631d986b.jpg,0,0,0,1,2,2,1
cc599c2f-daa3587e.jpg,0,0,0,1,0,1,0
cc599c2f-f05862b7.jpg,0,0,0,1,1,0,1
cc59b570-fa6f8d84.jpg,0,0,0,1,2,1,1
cc59e8f0-048cf243.jpg,0,0,0,1,0,2,1
cc5a9059-19f3c4b1.jpg,0,0,1,1,3,1,2
cc5a9059-b5e4a048.jpg,0,0,2,1,4,1,2
cc5b4bad-03534d70.jpg,0,0,0,1,0,1,2
cc5cd07b-1fb23b2e.jpg,0,0,0,1,0,2,1
cc5ebf55-16173e3a.jpg,0,0,0,1,0,1,1
cc5ebf55-7c5fc7e5.jpg,0,0,0,1,0,2,1
cc5ebf55-ae19944e.jpg,0,0,0,1,0,2,1
cc5efb6b-928ecd99.jpg,0,0,1,1,4,2,1
cc5efb6b-d84de28e.jpg,0,0,2,1,4,2,1
cc5f60e4-104ec4fa.jpg,0,1,0,1,0,3,2
cc5fb87e-22bcbb3b.jpg,0,0,0,1,0,2,2
cc5fb87e-59402df7.jpg,0,0,0,1,0,2,2
cc60cabd-14f662a1.jpg,0,0,0,1,0,1,1
cc618930-bb9fd79f.jpg,0,0,0,1,5,2,1
cc6530e7-4fb1baf4.jpg,0,0,0,1,0,2,2
cc687f04-e30ea0b9.jpg,0,0,0,1,0,2,1
cc694474-0e0f6570.jpg,0,1,1,1,3,2,1
cc6aa586-a2f572ff.jpg,0,0,0,1,0,1,1
cc6aa586-bbb2192a.jpg,0,0,0,1,0,2,1
cc6aa586-d96a6c8d.jpg,0,0,0,1,0,1,1
cc6c2e77-23d39545.jpg,0,0,0,1,2,1,1
cc6ce470-fbe4fa91.jpg,0,0,0,1,0,2,2
cc6d6caa-053d87dc.jpg,0,0,0,1,1,2,1
cc6ddc67-2dd13c80.jpg,0,1,0,1,0,2,2
cc6ddc67-bbac8843.jpg,0,0,0,1,0,2,2
cc6ed4c9-ffb94309.jpg,0,1,0,1,0,2,2
cc700364-1988f276.jpg,0,0,1,1,3,0,1
cc700364-86687937.jpg,0,0,1,1,5,2,1
cc700364-e427d41c.jpg,0,0,1,1,2,2,1
cc70121d-228f0554.jpg,0,0,0,1,0,2,2
cc7060d5-6fdc2078.jpg,0,0,0,1,0,1,1
cc70e239-27dc9f54.jpg,0,0,0,2,0,1,1
cc71e83a-8c02c549.jpg,0,0,0,1,1,1,1
cc725d1b-17871dd6.jpg,0,0,0,1,0,1,1
cc725d1b-8c132d23.jpg,0,1,0,1,5,0,1
cc73b69d-b31c28dc.jpg,0,0,0,1,1,1,1
cc74ba60-c11c4ada.jpg,0,0,1,1,5,2,1
cc74d7f5-09a31f94.jpg,0,0,1,1,4,1,1
cc74d7f5-d4159d3b.jpg,0,0,1,1,4,1,1
cc74e071-e232182f.jpg,0,1,0,1,2,2,0
cc754ceb-fa70fb92.jpg,0,0,0,1,0,2,1
cc7610dc-25dc7a65.jpg,0,1,0,1,0,2,2
cc76858a-5b920ae6.jpg,0,0,0,1,2,2,1
cc76858a-df4452a2.jpg,0,0,0,1,1,1,1
cc77e273-54107a94.jpg,0,0,0,1,0,2,1
cc780a3c-2e78aee1.jpg,0,0,0,1,5,2,1
cc788c3e-517cc65a.jpg,0,0,2,1,4,2,1
cc788c3e-72fda23c.jpg,0,0,1,1,4,0,1
cc79b8aa-106e8ded.jpg,0,0,0,1,0,2,2
cc79b8aa-8c3854fa.jpg,0,0,1,1,0,2,2
cc79b8aa-a7414848.jpg,0,0,0,1,0,2,2
cc79b8aa-ad37895b.jpg,0,0,0,1,0,2,2
cc79b8aa-fd81fd8f.jpg,0,0,0,1,0,1,2
cc79bd30-027662c7.jpg,0,0,0,1,2,2,1
cc7b0a4d-e8dfd84a.jpg,0,1,1,1,3,1,1
cc7fb6f4-239c72ea.jpg,0,0,0,1,0,1,1
cc7ffc6e-44a5025e.jpg,0,0,0,1,0,1,1
cc7ffc6e-f529b6b6.jpg,0,1,1,1,5,2,1
cc8306ac-3a8b8e14.jpg,0,0,0,1,5,2,1
cc858ca6-3b08aad7.jpg,0,0,1,1,4,2,0
cc872b53-2fa985fc.jpg,0,0,0,1,5,2,1
cc87a3d2-8fad3530.jpg,0,0,0,1,0,2,2
cc881b78-5fef2a5d.jpg,0,0,0,1,0,2,2
cc881b78-b5061513.jpg,0,0,0,1,0,2,2
cc8829be-ce53b8f1.jpg,0,0,0,1,0,2,1
cc882e05-6fc56933.jpg,0,0,0,1,4,2,2
cc882e05-8b03e2b7.jpg,0,0,0,1,4,2,1
cc892afa-0b55cf6e.jpg,0,0,0,1,0,0,0
cc89ab6f-f9ae03a5.jpg,0,0,0,1,2,0,1
cc89dfe4-257a237d.jpg,0,1,0,1,1,1,2
cc8a7401-5a949d74.jpg,0,0,0,1,0,2,1
cc8a7401-bfe6868e.jpg,0,1,0,1,0,2,1
cc8b48fe-c926e3c2.jpg,0,0,0,1,0,2,2
cc8c34bc-16142937.jpg,0,0,0,1,0,2,1
cc8c34bc-fbe81d94.jpg,0,0,0,1,0,2,1
cc8c89a9-3ce5a26a.jpg,0,1,0,1,0,2,0
cc8c89a9-58404e79.jpg,0,0,0,1,0,0,1
cc8c89a9-df9712d8.jpg,0,0,0,1,0,2,1
cc8ca86f-59a7afb1.jpg,0,1,0,1,0,2,2
cc8cbbe1-a8cc3a71.jpg,0,0,0,1,2,2,1
cc8d5a50-92a79d46.jpg,0,0,0,1,5,0,1
cc8dc586-d68d3111.jpg,0,0,0,1,0,2,2
cc8e6958-31d716a7.jpg,0,0,0,1,0,0,1
cc8ec5a4-ef3927b2.jpg,0,0,0,1,1,2,1
cc8f48fd-58f196f5.jpg,0,0,0,1,5,2,1
cc8f48fd-bf92d5f8.jpg,0,0,1,1,1,2,1
cc90315c-816a3ed6.jpg,0,0,0,1,3,2,2
cc930b11-0c563693.jpg,0,0,0,1,0,2,1
cc930b11-0d293816.jpg,0,0,0,1,5,2,1
cc94e589-256d2c8e.jpg,0,0,1,0,3,2,1
cc94e589-66a7b77b.jpg,0,0,1,0,3,2,1
cc94e589-72ae579f.jpg,0,0,1,1,5,0,1
cc94e589-765ece7e.jpg,0,0,1,1,3,2,1
cc94e589-8344f31e.jpg,0,0,1,1,3,0,1
cc94e589-96be5e99.jpg,0,0,1,1,3,0,1
cc94e589-a2f1083d.jpg,0,0,1,1,3,2,1
cc957b71-83ab8b02.jpg,0,0,0,1,0,1,2
cc95d29e-265c7365.jpg,0,0,0,1,0,1,2
cc97f4b5-1168ca4d.jpg,0,0,0,1,0,1,1
cc97fab0-a355c8b2.jpg,0,1,0,1,0,1,1
cc97fab0-f9a08d07.jpg,0,0,0,1,0,1,1
cc9972d3-0f9d8264.jpg,0,0,0,1,1,1,1
cc9972d3-9f8c6c91.jpg,0,0,0,1,5,3,3
cc99ac9c-f1e964b0.jpg,0,1,1,2,3,2,2
cc9b85b6-23139590.jpg,0,0,0,1,5,2,1
cc9cb3d5-1c1cdf87.jpg,0,0,0,1,5,2,1
cc9d2250-aa5268b6.jpg,0,0,0,1,0,2,1
cc9d2250-d877b975.jpg,0,0,1,1,5,2,1
cc9d2250-dd836442.jpg,0,0,0,1,5,2,1
cc9d2250-fba65525.jpg,0,0,0,1,1,1,1
cca0186b-d661a474.jpg,0,0,0,1,1,2,0
cca05f55-51ce8fe1.jpg,0,1,0,1,0,2,2
cca0838d-dde10c3a.jpg,0,0,0,1,2,2,1
cca17b98-1639bb7c.jpg,0,0,1,1,4,2,1
cca22951-b79a6c1c.jpg,0,1,0,1,4,2,2
cca33354-a7713e9f.jpg,0,0,0,1,2,1,1
cca366ff-0a475353.jpg,0,0,0,1,2,1,0
cca366ff-17bc0463.jpg,0,0,0,1,0,1,1
cca366ff-7c8d24d3.jpg,0,0,1,1,2,0,1
cca366ff-997f0af2.jpg,0,0,1,1,3,1,1
cca366ff-c10bb637.jpg,0,0,1,1,3,3,1
cca3adac-1fc0a20f.jpg,0,0,0,1,2,2,1
cca6a110-32801987.jpg,0,0,0,1,5,2,1
cca7894c-d2bb0f59.jpg,0,0,1,1,0,2,1
cca96d47-9ea3e639.jpg,0,1,0,1,0,0,1
cca96d47-c214cf4d.jpg,0,0,0,1,0,2,1
cca96d47-d34b171f.jpg,0,0,1,1,0,2,1
ccaa1ebb-6428aee3.jpg,0,0,0,1,5,2,1
ccaa1ebb-8a16f19d.jpg,0,0,0,1,5,2,1
ccaa1ebb-bed7458f.jpg,0,0,0,1,1,2,1
ccab00d6-1cd55fc3.jpg,0,1,0,2,0,2,2
ccab51fd-590c910d.jpg,0,0,0,1,0,2,2
ccab51fd-b366d929.jpg,0,0,0,1,0,2,2
ccab51fd-b3f9dde5.jpg,0,0,0,1,0,2,2
ccabd6af-5db3a906.jpg,0,0,0,1,0,2,2
ccac73ed-b41e4cbf.jpg,1,0,0,2,5,3,3
ccad4f69-ebc3f954.jpg,0,0,0,1,0,2,1
ccadd139-ffcbeb8e.jpg,0,0,0,1,1,2,1
ccb18836-5d969031.jpg,0,1,0,1,0,0,2
ccb1d4ea-5c2150b8.jpg,0,1,2,1,4,2,2
ccb1d4ea-753d8015.jpg,0,0,1,1,4,2,2
ccb252e0-23351b09.jpg,0,1,0,1,0,2,2
ccb252e0-b3af3445.jpg,0,0,0,1,0,0,2
ccb252e0-fa286140.jpg,0,0,0,1,0,3,2
ccb2ba45-2e7143dd.jpg,0,0,0,1,0,1,1
ccb3c14c-8112317d.jpg,0,0,0,1,0,0,1
ccb3ce82-7aa67fb6.jpg,0,0,0,1,5,2,1
ccb3da66-2e920bc4.jpg,0,0,0,1,0,2,2
ccb3da66-7288e775.jpg,0,1,1,1,3,2,2
ccb3ee5b-29358ba2.jpg,0,0,0,1,0,1,1
ccb3ee5b-bcee0539.jpg,0,0,0,1,0,1,1
ccb3ee5b-bf300c5f.jpg,0,1,0,1,5,2,1
ccb3ee5b-de132545.jpg,0,0,0,1,1,0,1
ccb3fa02-acd38edd.jpg,0,0,0,0,0,2,2
ccb40a04-8d7025f3.jpg,0,0,0,2,0,2,1
ccb40a04-df6c433f.jpg,0,0,0,1,2,0,1
ccb961b6-1aa1996a.jpg,0,0,0,1,2,1,1
ccb961b6-569b44d1.jpg,0,0,0,1,2,1,1
ccb961b6-66bd00c0.jpg,0,0,1,1,3,1,1
ccb961b6-c9504b72.jpg,0,0,0,1,2,2,0
ccb961b6-f26df9a9.jpg,0,0,0,1,2,1,1
ccb9687d-08d9dec0.jpg,0,0,0,1,1,3,1
ccb9687d-792f69b6.jpg,0,0,0,1,5,0,1
ccb9687d-8ffcb52e.jpg,0,0,0,1,0,1,1
ccb9e408-acf2f3e6.jpg,0,1,1,1,0,2,2
ccb9e408-e2281189.jpg,0,1,0,0,0,2,2
ccbceb65-e3746758.jpg,0,0,1,1,3,1,1
ccbe1b69-5b02ca90.jpg,0,1,0,1,0,2,2
ccbf4f9d-0eea23e0.jpg,0,0,0,1,0,2,1
ccbf4f9d-42ba2848.jpg,0,1,0,2,0,1,1
ccc160fa-0ec6e31d.jpg,0,0,0,1,1,0,1
ccc32235-8ab1ccec.jpg,0,0,0,1,0,1,1
ccc36751-62211331.jpg,0,0,0,1,0,0,1
ccc36751-8dddd41e.jpg,0,0,0,1,0,0,1
ccc36751-a9e2d72c.jpg,0,0,0,1,0,2,1
ccc36751-dbf33a54.jpg,0,0,0,1,0,0,1
ccc43019-54a0931a.jpg,0,0,1,1,3,2,1
ccc43019-95edc80e.jpg,0,0,1,1,3,0,1
ccc4c724-b342609b.jpg,0,0,1,1,0,1,0
ccc8749b-a4e80baa.jpg,0,1,1,1,0,1,2
ccc90113-09d039f6.jpg,0,0,0,1,0,1,2
ccc90113-89c333d4.jpg,0,1,0,1,0,2,2
ccc92796-97feaba2.jpg,0,0,1,1,3,2,1
cccaed40-0d88edc4.jpg,0,0,0,1,0,2,1
cccaed40-4b785c57.jpg,0,0,0,1,0,2,1
cccaed40-7356496c.jpg,0,0,0,1,2,0,1
cccaed40-8fe01de0.jpg,0,0,0,1,0,2,1
cccaed40-cba50cc4.jpg,0,0,0,1,0,2,1
cccaed40-e442395b.jpg,0,0,0,1,0,2,1
cccaf025-82765572.jpg,0,0,0,1,5,2,2
cccb7618-458d7f07.jpg,0,0,0,1,3,2,2
cccb7618-ce7f3e16.jpg,0,0,0,1,0,2,2
cccc8c24-37bfa226.jpg,0,0,0,1,0,1,0
cccc8c24-833a48fb.jpg,0,1,0,1,0,1,1
cccd0ee8-de8ef249.jpg,0,0,1,1,2,0,1
cccd206b-5272e069.jpg,0,0,0,1,0,2,1
cccd33dc-92c9af13.jpg,0,0,0,1,1,0,1
ccce6496-3c7cf270.jpg,0,0,0,1,0,1,1
ccce6496-f07014cf.jpg,0,0,0,1,2,2,1
cccf3116-0ac0313a.jpg,0,0,0,1,0,1,2
ccd007e9-bded7ebd.jpg,0,0,0,1,0,2,1
ccd0ba6d-55950103.jpg,0,0,0,1,2,1,0
ccd0ec33-2be0fb05.jpg,0,0,0,1,0,2,1
ccd0ec33-3386cee5.jpg,0,1,0,1,0,1,1
ccd14c41-e5c3edf1.jpg,0,0,0,1,0,0,2
ccd1de30-9bbcfb5c.jpg,0,0,0,1,0,2,2
ccd1de30-9decb021.jpg,0,0,0,1,0,1,1
ccd21ac5-d0ac19fb.jpg,0,0,0,0,0,1,2
ccd2771c-5fceb25b.jpg,0,0,0,1,0,2,2
ccd3f91e-213a8639.jpg,0,1,0,1,0,2,2
ccd541ca-c2f9f694.jpg,0,0,0,1,0,0,1
ccd5a1ee-19a92a50.jpg,0,0,0,1,2,2,1
ccd6430a-17c143af.jpg,0,0,0,1,4,2,2
ccd6bfe5-4ad49eca.jpg,0,0,0,1,0,2,2
ccd6bfe5-f9f0b33a.jpg,0,1,1,1,0,2,2
ccd6e95c-00551249.jpg,0,0,0,1,2,1,1
ccd6e95c-49c52562.jpg,0,0,0,1,2,2,1
ccd6e95c-833fa38f.jpg,0,0,0,1,2,2,1
ccd6e95c-c391e2e8.jpg,0,0,0,1,2,2,1
ccd8e852-2c390271.jpg,0,0,0,1,0,1,2
ccd901f5-b3a0c9af.jpg,0,0,0,1,0,1,1
ccd901f5-bfabffd7.jpg,0,0,0,1,0,0,1
